,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
10034,0.00883,0.702,203064.0,0.825,0.0,6.0,0.0674,0.0,-3.787,102.977,4.0,0.0601,0.915
10035,0.0172,0.625,205485.0,0.814,0.0,0.0,0.158,1.0,-5.181,144.991,4.0,0.0657,0.535
10036,0.868,0.708,156106.0,0.186,0.0,9.0,0.0779,0.0,-8.953,72.541,4.0,0.042,0.322
10037,0.114,0.823,190476.0,0.586,0.0,6.0,0.193,0.0,-6.606,125.971,4.0,0.2,0.347
10038,0.349,0.825,190331.0,0.733,0.0,1.0,0.112,0.0,-5.625,97.974,4.0,0.0969,0.62
10039,0.785,0.667,169266.0,0.373,0.0,4.0,0.0906,1.0,-9.389,124.148,4.0,0.05,0.0823
10040,0.0236,0.537,198267.0,0.746,1.01e-06,10.0,0.156,0.0,-5.507,170.062,4.0,0.15,0.252
10041,0.00599,0.642,124094.0,0.69,1.3e-06,11.0,0.322,1.0,-5.101,164.075,4.0,0.261,0.641
10042,0.0153,0.773,162680.0,0.47,0.000193,2.0,0.0851,1.0,-7.93,94.995,4.0,0.0299,0.399
10043,0.00534,0.684,135122.0,0.693,0.0,4.0,0.506,0.0,-6.651,134.988,4.0,0.0339,0.108
10044,0.244,0.761,261493.0,0.518,3.47e-05,0.0,0.107,1.0,-8.871,133.976,4.0,0.134,0.522
10045,0.00473,0.731,139461.0,0.675,0.0,5.0,0.141,0.0,-5.134,124.939,4.0,0.0434,0.298
10046,0.65,0.709,160000.0,0.548,1.59e-06,10.0,0.133,1.0,-8.493,83.995,4.0,0.353,0.543
10047,0.0194,0.935,187541.0,0.454,0.0,1.0,0.0824,1.0,-7.509,133.073,4.0,0.375,0.357
10048,0.269,0.846,169532.0,0.48,0.0,8.0,0.0989,0.0,-8.618,143.029,4.0,0.359,0.419
10049,0.731,0.726,173333.0,0.431,0.0,8.0,0.696,0.0,-8.765,144.026,4.0,0.135,0.348
10050,0.401,0.731,205090.0,0.573,5.22e-05,4.0,0.113,0.0,-10.059,109.928,4.0,0.0544,0.145
10051,0.00981,0.629,167916.0,0.692,0.331,5.0,0.603,1.0,-8.045,162.948,4.0,0.0376,0.453
10052,0.468,0.737,172325.0,0.802,0.0,0.0,0.0931,1.0,-4.771,144.015,4.0,0.0878,0.682
10053,0.149,0.783,163798.0,0.479,0.0,7.0,0.101,1.0,-10.646,176.027,4.0,0.541,0.533
10054,0.477,0.602,223630.0,0.5,5.69e-05,8.0,0.295,1.0,-9.377,132.798,4.0,0.298,0.395
10055,0.0326,0.744,206420.0,0.868,0.0,1.0,0.0822,1.0,-4.524,93.037,4.0,0.047,0.586
10056,0.92,0.462,244000.0,0.24,0.0,0.0,0.113,1.0,-12.077,171.319,4.0,0.0377,0.32
10057,0.0525,0.639,217802.0,0.843,0.0,11.0,0.0854,1.0,-4.975,126.047,4.0,0.0362,0.528
10058,0.408,0.454,293183.0,0.913,0.000271,9.0,0.248,1.0,-4.008,137.688,4.0,0.107,0.521
10059,0.524,0.652,154424.0,0.631,0.000579,6.0,0.165,0.0,-5.718,127.998,4.0,0.0893,0.35
10060,0.701,0.658,86739.0,0.447,0.924,9.0,0.198,0.0,-9.299,184.316,4.0,0.0869,0.538
10061,0.0301,0.772,135747.0,0.878,2.18e-06,2.0,0.251,1.0,-4.22,61.311,5.0,0.324,0.305
10062,0.44,0.761,238805.0,0.525,6.7e-06,11.0,0.0921,1.0,-6.9,80.87,4.0,0.0944,0.531
10063,0.00162,0.628,185773.0,0.639,0.0,8.0,0.354,1.0,-5.46,108.045,4.0,0.0435,0.493
10064,0.0811,0.664,361027.0,0.572,0.00604,5.0,0.121,0.0,-6.099,108.959,4.0,0.0305,0.143
10065,0.125,0.782,188344.0,0.559,0.0,6.0,0.385,0.0,-7.106,129.992,1.0,0.0767,0.685
10066,0.402,0.9,170972.0,0.603,4.81e-06,2.0,0.134,1.0,-5.313,129.928,4.0,0.0646,0.824
10067,0.778,0.298,285634.0,0.38,5.62e-05,6.0,0.11,1.0,-8.426,75.602,4.0,0.0287,0.152
10068,0.0946,0.807,227520.0,0.606,0.0,3.0,0.119,0.0,-8.871,92.988,4.0,0.088,0.304
10069,0.809,0.549,180304.0,0.242,8.1e-05,5.0,0.127,1.0,-11.692,144.211,4.0,0.038,0.286
10070,0.355,0.813,145899.0,0.608,8.56e-06,7.0,0.0963,1.0,-9.918,149.251,4.0,0.169,0.0512
10071,0.108,0.647,432560.0,0.398,0.107,4.0,0.148,1.0,-8.63,102.029,4.0,0.0283,0.32
10072,0.0684,0.72,187436.0,0.706,0.0,1.0,0.166,1.0,-4.719,133.002,4.0,0.0473,0.62
10073,0.0406,0.621,237800.0,0.873,9.1e-06,5.0,0.0824,0.0,-3.067,97.96,4.0,0.0369,0.873
10074,0.759,0.678,260776.0,0.355,7.06e-05,10.0,0.114,0.0,-7.757,119.772,3.0,0.0627,0.438
10075,0.247,0.746,181733.0,0.69,0.0,11.0,0.101,1.0,-7.956,89.977,4.0,0.164,0.497
10076,0.298,0.704,141340.0,0.756,3.75e-06,0.0,0.0852,1.0,-4.948,121.737,3.0,0.448,0.461
10077,0.017,0.923,139741.0,0.604,0.0,11.0,0.272,0.0,-6.671,145.062,4.0,0.245,0.826
10078,0.201,0.864,192932.0,0.477,0.0,10.0,0.182,1.0,-5.786,86.46,4.0,0.224,0.5
10079,0.0113,0.593,309053.0,0.749,0.106,5.0,0.314,1.0,-5.67,164.959,4.0,0.0475,0.649
10080,0.00167,0.637,147351.0,0.929,2.62e-05,4.0,0.344,1.0,-3.593,80.974,4.0,0.0491,0.902
10081,0.231,0.647,193839.0,0.667,0.0,5.0,0.133,1.0,-5.563,172.08,4.0,0.304,0.704
10082,0.302,0.684,141505.0,0.844,0.0,9.0,0.374,1.0,-7.649,126.677,5.0,0.335,0.335
10083,0.000487,0.728,106536.0,0.442,8.21e-06,1.0,0.149,1.0,-10.095,142.025,4.0,0.0565,0.441
10084,0.199,0.895,98413.0,0.439,0.0,5.0,0.0683,0.0,-12.142,109.988,4.0,0.319,0.633
10085,0.0561,0.695,203808.0,0.884,0.0,6.0,0.213,0.0,-2.278,103.014,4.0,0.0753,0.914
10086,0.234,0.811,130014.0,0.637,0.000572,10.0,0.118,0.0,-4.835,92.025,4.0,0.0591,0.471
10087,0.916,0.0,63000.0,0.032,0.202,1.0,0.103,1.0,-30.704,0.0,0.0,0.0,0.0
10088,0.556,0.488,206459.0,0.343,0.0,4.0,0.21,1.0,-8.985,102.819,4.0,0.0436,0.0978
10089,0.81,0.847,120000.0,0.448,1.35e-05,0.0,0.325,1.0,-10.14,79.975,4.0,0.416,0.488
10090,0.176,0.747,181661.0,0.622,0.0,11.0,0.151,1.0,-5.825,159.93,4.0,0.0838,0.57
10091,0.18,0.519,215141.0,0.552,0.0,2.0,0.149,1.0,-5.023,89.957,4.0,0.0259,0.331
10092,0.118,0.539,133331.0,0.648,0.0,4.0,0.362,1.0,-6.008,91.066,4.0,0.0619,0.403
10093,0.0187,0.905,190534.0,0.647,0.0,10.0,0.282,0.0,-5.065,130.97,4.0,0.107,0.367
10094,0.144,0.929,132024.0,0.7,0.0,0.0,0.349,0.0,-5.595,120.009,4.0,0.0906,0.802
10095,0.0951,0.466,210773.0,0.536,0.0,6.0,0.114,1.0,-6.227,75.998,4.0,0.0429,0.377
10096,0.00815,0.688,164580.0,0.647,1.65e-05,2.0,0.095,1.0,-7.258,88.834,4.0,0.19,0.195
10097,0.237,0.83,173711.0,0.585,0.0,0.0,0.248,1.0,-6.476,109.978,4.0,0.094,0.485
10098,0.0112,0.746,199054.0,0.765,0.0,6.0,0.0936,0.0,-4.41,114.044,4.0,0.0993,0.737
10099,0.0538,0.752,163902.0,0.673,0.0,10.0,0.133,0.0,-5.792,164.009,4.0,0.153,0.35
10100,0.757,0.777,210252.0,0.357,7.28e-06,0.0,0.108,1.0,-6.942,139.883,4.0,0.0522,0.172
10101,0.0103,0.607,295177.0,0.829,0.0,2.0,0.107,1.0,-4.074,96.172,4.0,0.379,0.685
10102,0.0417,0.706,242181.0,0.625,0.0,0.0,0.129,1.0,-7.426,142.948,4.0,0.0314,0.225
10103,0.135,0.926,181929.0,0.542,0.0,1.0,0.0877,1.0,-5.064,135.14,4.0,0.293,0.564
10104,0.0469,0.727,191406.0,0.626,2.58e-05,7.0,0.126,1.0,-8.415,86.97,4.0,0.0726,0.322
10105,0.401,0.731,205090.0,0.573,5.22e-05,4.0,0.113,0.0,-10.059,109.928,4.0,0.0544,0.145
10106,0.0303,0.856,203201.0,0.618,0.0,7.0,0.0866,1.0,-4.892,81.993,4.0,0.286,0.391
10107,0.724,0.302,177083.0,0.522,9.46e-06,4.0,0.107,1.0,-6.737,73.369,3.0,0.0356,0.49
10108,0.452,0.638,240413.0,0.538,0.000415,10.0,0.0695,1.0,-8.445,89.124,4.0,0.0315,0.318
10109,0.0313,0.883,232065.0,0.808,0.0,1.0,0.207,0.0,-3.158,119.01,4.0,0.182,0.806
10110,0.002,0.804,146880.0,0.946,0.0,7.0,0.359,1.0,-5.949,150.141,4.0,0.352,0.745
10111,0.019,0.509,78681.0,0.542,0.00639,3.0,0.23,0.0,-8.027,97.767,4.0,0.442,0.151
10112,0.021,0.86,172127.0,0.758,6.54e-05,11.0,0.344,1.0,-5.16,97.014,4.0,0.0695,0.453
10113,0.487,0.48,213333.0,0.602,0.0,10.0,0.0848,0.0,-6.335,179.798,4.0,0.368,0.269
10114,0.0978,0.724,199758.0,0.675,9.41e-06,2.0,0.351,1.0,-5.267,160.048,4.0,0.0867,0.325
10115,0.827,0.586,116630.0,0.893,0.642,7.0,0.212,1.0,-8.772,140.023,3.0,0.439,0.65
10116,0.00637,0.856,218943.0,0.57,0.0,9.0,0.0984,1.0,-4.486,154.967,4.0,0.286,0.155
10117,0.326,0.609,194165.0,0.449,0.000115,5.0,0.147,0.0,-13.291,143.854,4.0,0.249,0.309
10118,0.389,0.742,209440.0,0.553,0.0,8.0,0.0694,1.0,-8.98,84.931,4.0,0.419,0.508
10119,0.223,0.597,228482.0,0.45,0.0,8.0,0.382,1.0,-6.658,178.765,3.0,0.0418,0.537
10120,0.213,0.662,161385.0,0.413,0.0,0.0,0.134,1.0,-7.357,93.005,4.0,0.0299,0.467
10121,0.442,0.562,247579.0,0.463,0.000145,6.0,0.157,1.0,-7.478,125.15,5.0,0.0787,0.416
10122,0.291,0.701,160212.0,0.65,0.0,6.0,0.112,1.0,-6.313,90.003,4.0,0.104,0.647
10123,0.316,0.755,176960.0,0.578,0.0,0.0,0.25,0.0,-8.932,94.148,4.0,0.145,0.581
10124,0.055,0.771,224955.0,0.654,0.0,8.0,0.214,0.0,-6.976,155.047,4.0,0.298,0.573
10125,0.439,0.745,168685.0,0.5,0.0,8.0,0.0943,1.0,-6.184,76.968,4.0,0.135,0.433
10126,0.0215,0.65,191014.0,0.825,2.44e-05,0.0,0.0936,1.0,-4.645,118.091,4.0,0.0325,0.593
10127,0.13,0.394,170560.0,0.747,0.0,8.0,0.0747,1.0,-4.446,203.918,4.0,0.0627,0.776
10128,0.687,0.553,208978.0,0.413,2.33e-06,2.0,0.0594,1.0,-10.037,110.107,4.0,0.0334,0.379
10129,0.248,0.747,158709.0,0.497,0.0,4.0,0.138,0.0,-6.542,142.046,4.0,0.0401,0.0663
10130,0.517,0.684,188417.0,0.882,9.81e-05,9.0,0.296,1.0,-7.963,140.545,3.0,0.0761,0.892
10131,0.0288,0.702,285373.0,0.773,0.00871,10.0,0.147,0.0,-9.256,103.564,4.0,0.0343,0.953
10132,0.157,0.487,181688.0,0.74,0.0,6.0,0.612,1.0,-4.973,73.779,4.0,0.0944,0.522
10133,0.0706,0.676,237735.0,0.609,0.0,2.0,0.152,0.0,-5.831,142.037,4.0,0.481,0.508
10134,0.29,0.643,188893.0,0.79,0.0,4.0,0.107,1.0,-6.079,95.981,4.0,0.0461,0.808
10135,0.473,0.644,161765.0,0.587,0.0,7.0,0.0759,0.0,-6.736,173.972,4.0,0.353,0.68
10136,0.0421,0.752,213520.0,0.658,0.0,0.0,0.0927,1.0,-6.297,151.951,4.0,0.342,0.387
10137,0.277,0.817,234334.0,0.775,0.0,10.0,0.108,0.0,-4.767,126.984,4.0,0.108,0.806
10138,0.0286,0.585,197530.0,0.641,0.0,6.0,0.316,0.0,-4.269,88.284,4.0,0.133,0.266
10139,0.0861,0.685,163084.0,0.848,7.14e-06,8.0,0.0783,0.0,-4.561,179.87,4.0,0.0858,0.761
10140,0.0631,0.904,227478.0,0.723,0.0,11.0,0.185,0.0,-5.224,145.013,4.0,0.26,0.835
10141,0.0277,0.92,165726.0,0.833,0.0,1.0,0.0596,1.0,-3.18,141.034,4.0,0.253,0.645
10142,0.00883,0.702,203064.0,0.825,0.0,6.0,0.0674,0.0,-3.787,102.977,4.0,0.0601,0.915
10143,0.297,0.752,201661.0,0.488,9.11e-06,6.0,0.0936,1.0,-7.05,136.041,4.0,0.0705,0.533
10144,0.886,0.648,184638.0,0.308,0.0774,1.0,0.124,1.0,-11.729,76.997,1.0,0.04,0.198
10145,0.728,0.453,175027.0,0.383,0.0,0.0,0.387,1.0,-11.015,105.029,4.0,0.163,0.333
10146,0.031,0.819,89741.0,0.638,0.000116,10.0,0.152,0.0,-4.831,150.993,4.0,0.226,0.167
10147,0.125,0.548,127547.0,0.732,0.0,11.0,0.269,0.0,-5.652,142.791,4.0,0.336,0.612
10148,0.152,0.751,116161.0,0.74,5.75e-05,9.0,0.0873,1.0,-6.016,138.066,4.0,0.045,0.788
10149,0.0563,0.399,210463.0,0.491,0.00089,6.0,0.11,0.0,-10.778,91.066,4.0,0.0538,0.151
10150,0.774,0.429,243709.0,0.197,3.02e-06,3.0,0.146,1.0,-9.798,128.49,4.0,0.032,0.197
10151,0.853,0.794,342040.0,0.32,0.134,1.0,0.112,0.0,-12.92,174.088,4.0,0.173,0.241
10152,0.147,0.874,235988.0,0.443,0.0,5.0,0.124,0.0,-9.628,118.004,4.0,0.241,0.298
10153,0.18,0.899,125302.0,0.691,0.000451,0.0,0.135,1.0,-7.554,107.951,4.0,0.0497,0.865
10154,0.146,0.868,182857.0,0.638,0.0565,2.0,0.0931,1.0,-7.746,126.03,4.0,0.0736,0.459
10155,0.00786,0.637,162399.0,0.69,0.0,1.0,0.124,0.0,-4.057,129.857,4.0,0.0405,0.457
10156,0.00304,0.512,217027.0,0.483,0.0011,0.0,0.12,1.0,-7.798,160.009,4.0,0.0298,0.367
10157,0.653,0.677,240723.0,0.404,0.0,0.0,0.249,1.0,-9.552,83.087,3.0,0.027,0.355
10158,0.084,0.712,193293.0,0.556,5.04e-05,5.0,0.527,0.0,-7.214,90.494,4.0,0.0531,0.22
10159,0.279,0.505,247080.0,0.267,0.0,9.0,0.096,0.0,-13.763,143.929,4.0,0.05,0.439
10160,0.806,0.456,255894.0,0.263,0.0,0.0,0.0749,1.0,-10.63,129.86,4.0,0.0332,0.111
10161,0.233,0.716,165978.0,0.537,0.0,0.0,0.157,0.0,-7.648,129.979,4.0,0.0514,0.28
10162,0.114,0.825,197760.0,0.458,0.0,0.0,0.102,1.0,-7.47,145.115,4.0,0.0577,0.161
10163,0.169,0.86,175918.0,0.791,0.000106,0.0,0.106,1.0,-4.784,92.023,4.0,0.0568,0.887
10164,0.0169,0.827,205760.0,0.552,0.0,4.0,0.122,0.0,-7.571,124.011,4.0,0.274,0.408
10165,0.36,0.487,201882.0,0.534,0.0,0.0,0.1,0.0,-5.664,131.798,4.0,0.0555,0.173
10166,0.474,0.655,225857.0,0.441,0.0,9.0,0.099,0.0,-5.245,139.957,4.0,0.0629,0.273
10167,0.833,0.392,214707.0,0.574,0.00179,7.0,0.145,1.0,-9.195,81.112,4.0,0.17,0.529
10168,0.127,0.707,134240.0,0.955,0.0,10.0,0.202,0.0,-4.593,125.989,4.0,0.222,0.575
10169,0.772,0.464,221250.0,0.366,1.58e-05,7.0,0.0949,1.0,-9.025,78.846,4.0,0.047,0.328
10170,0.268,0.867,173288.0,0.744,0.0,2.0,0.0713,1.0,-5.171,84.005,4.0,0.227,0.645
10171,0.206,0.705,193548.0,0.619,0.000986,8.0,0.139,1.0,-6.208,93.031,4.0,0.0493,0.39
10172,0.0681,0.789,167990.0,0.742,0.0,10.0,0.166,0.0,-5.664,116.965,4.0,0.0652,0.661
10173,0.564,0.516,173173.0,0.745,0.0,2.0,0.275,1.0,-8.352,186.006,3.0,0.0774,0.826
10174,0.362,0.844,64723.0,0.424,0.00108,2.0,0.589,1.0,-8.365,111.226,3.0,0.0836,0.434
10175,0.25,0.8,195429.0,0.658,0.0,1.0,0.111,0.0,-6.142,140.042,4.0,0.079,0.462
10176,0.73,0.646,195587.0,0.598,5.87e-06,3.0,0.118,1.0,-10.293,80.993,4.0,0.0425,0.606
10177,0.873,0.679,236704.0,0.281,0.00335,3.0,0.215,0.0,-15.506,74.996,4.0,0.184,0.234
10178,0.123,0.785,159382.0,0.431,0.0,10.0,0.0887,0.0,-8.756,127.085,4.0,0.0364,0.236
10179,0.996,0.443,100562.0,0.0248,0.967,11.0,0.12,1.0,-25.351,68.123,4.0,0.0622,0.52
10180,0.0199,0.685,125812.0,0.76,0.151,2.0,0.0866,1.0,-7.813,160.035,4.0,0.0512,0.781
10181,0.151,0.759,184490.0,0.538,0.0,8.0,0.126,0.0,-8.256,146.933,4.0,0.384,0.831
10182,0.00285,0.667,237520.0,0.719,8.1e-05,7.0,0.0736,0.0,-5.371,100.021,4.0,0.0346,0.717
10183,0.509,0.609,196204.0,0.581,0.0,2.0,0.283,1.0,-10.854,102.964,3.0,0.277,0.528
10184,0.0152,0.574,198209.0,0.798,0.0,6.0,0.111,1.0,-5.356,105.034,4.0,0.0485,0.58
10185,0.223,0.63,274520.0,0.485,0.0535,3.0,0.103,1.0,-8.955,149.23,4.0,0.0299,0.398
10186,0.0358,0.886,139760.0,0.743,0.000198,6.0,0.0511,0.0,-6.797,131.902,4.0,0.0812,0.941
10187,0.0919,0.807,176575.0,0.665,0.0,5.0,0.0788,0.0,-5.249,164.964,4.0,0.276,0.557
10188,0.264,0.752,235858.0,0.719,7.96e-05,6.0,0.126,0.0,-4.399,107.582,4.0,0.0285,0.544
10189,0.166,0.82,100267.0,0.494,4.35e-06,1.0,0.13,1.0,-9.47,95.994,4.0,0.18,0.362
10190,0.31,0.737,196500.0,0.766,6.63e-06,10.0,0.114,0.0,-4.242,93.956,4.0,0.0458,0.662
10191,0.074,0.952,163385.0,0.29,0.0,8.0,0.107,1.0,-11.459,130.083,4.0,0.428,0.394
10192,0.335,0.681,226821.0,0.664,0.0,6.0,0.0418,0.0,-8.019,102.166,3.0,0.0353,0.861
10193,0.132,0.55,232496.0,0.598,2.58e-06,11.0,0.0955,0.0,-5.402,83.836,4.0,0.0831,0.543
10194,0.0123,0.793,183290.0,0.793,0.0,11.0,0.0951,0.0,-4.521,123.95,4.0,0.083,0.679
10195,0.0527,0.598,186107.0,0.846,0.0,6.0,0.113,1.0,-4.956,144.04,4.0,0.0355,0.328
10196,0.0289,0.878,176040.0,0.635,0.0,6.0,0.276,0.0,-5.811,135.035,4.0,0.24,0.331
10197,0.0872,0.792,156578.0,0.793,0.0,5.0,0.22,0.0,-6.185,123.031,4.0,0.0841,0.775
10198,0.175,0.601,196213.0,0.703,8.4e-05,7.0,0.571,1.0,-6.24,106.164,4.0,0.0379,0.673
10199,0.0803,0.326,238211.0,0.621,0.0,0.0,0.127,1.0,-5.621,119.977,4.0,0.0347,0.368
10200,0.000592,0.929,213885.0,0.563,0.0,9.0,0.244,1.0,-7.428,129.957,4.0,0.49,0.353
10201,0.207,0.774,162547.0,0.554,0.0,0.0,0.132,1.0,-7.909,99.034,4.0,0.0383,0.349
10202,0.183,0.868,154767.0,0.55,0.0,6.0,0.109,1.0,-6.417,117.943,4.0,0.226,0.464
10203,0.548,0.77,197227.0,0.403,0.0,0.0,0.106,0.0,-6.039,99.428,4.0,0.0445,0.658
10204,0.674,0.333,127465.0,0.498,6.51e-06,2.0,0.12,0.0,-9.121,87.082,4.0,0.0468,0.427
10205,0.0363,0.886,192024.0,0.672,8.78e-06,1.0,0.101,1.0,-4.394,91.976,4.0,0.188,0.526
10206,0.168,0.591,198689.0,0.815,8.68e-06,10.0,0.142,1.0,-4.725,118.024,4.0,0.0366,0.306
10207,0.585,0.679,227186.0,0.61,9.51e-05,7.0,0.156,0.0,-10.936,123.978,4.0,0.0305,0.554
10208,0.148,0.633,193702.0,0.793,0.0,5.0,0.867,0.0,-6.847,109.093,4.0,0.182,0.761
10209,0.414,0.798,164000.0,0.62,0.0192,8.0,0.112,0.0,-7.079,120.031,4.0,0.232,0.235
10210,0.0354,0.962,144652.0,0.619,0.0,10.0,0.083,0.0,-5.562,127.958,4.0,0.405,0.154
10211,0.0168,0.947,90709.0,0.616,0.259,9.0,0.0658,1.0,-3.602,127.082,4.0,0.0415,0.968
10212,0.38,0.817,203438.0,0.513,0.0,10.0,0.109,0.0,-6.263,123.029,4.0,0.394,0.177
10213,0.314,0.515,195097.0,0.476,4.74e-05,9.0,0.171,1.0,-9.843,135.886,4.0,0.0328,0.412
10214,0.208,0.578,234093.0,0.386,0.0453,6.0,0.307,1.0,-11.464,154.902,4.0,0.0278,0.569
10215,0.373,0.596,188320.0,0.522,0.0,9.0,0.291,1.0,-6.633,76.042,4.0,0.0358,0.443
10216,0.407,0.626,179746.0,0.503,0.0,10.0,0.234,1.0,-5.087,72.985,4.0,0.141,0.821
10217,0.0298,0.903,195692.0,0.535,0.0,8.0,0.0851,1.0,-6.238,130.117,4.0,0.286,0.157
10218,0.0266,0.849,248040.0,0.707,8.58e-06,0.0,0.618,1.0,-6.002,104.027,4.0,0.113,0.602
10219,0.356,0.796,128014.0,0.426,2.73e-05,1.0,0.0941,1.0,-13.207,150.043,4.0,0.285,0.649
10220,0.0847,0.732,153627.0,0.636,0.0,7.0,0.241,0.0,-6.162,138.061,4.0,0.0497,0.358
10221,0.707,0.801,157619.0,0.533,4.28e-05,3.0,0.125,0.0,-6.198,121.959,4.0,0.222,0.626
10222,0.0849,0.787,148759.0,0.713,0.0,7.0,0.717,1.0,-5.252,175.046,4.0,0.401,0.761
10223,0.00839,0.664,190718.0,0.828,0.0,0.0,0.294,1.0,-6.053,103.985,4.0,0.0404,0.82
10224,0.171,0.617,180617.0,0.704,0.0,6.0,0.0924,0.0,-7.61,91.541,4.0,0.0258,0.57
10225,0.000417,0.654,171621.0,0.875,0.0086,1.0,0.194,1.0,-4.845,99.975,4.0,0.0744,0.522
10226,0.388,0.45,251906.0,0.794,0.0,4.0,0.303,1.0,-5.015,143.861,4.0,0.0538,0.362
10227,0.0178,0.701,168880.0,0.728,0.0,2.0,0.17,1.0,-5.226,91.071,4.0,0.0468,0.696
10228,0.149,0.776,204000.0,0.64,0.0,7.0,0.101,1.0,-8.058,160.038,4.0,0.184,0.326
10229,0.294,0.643,188893.0,0.79,0.0,4.0,0.107,1.0,-6.079,95.987,4.0,0.0462,0.8
10230,0.105,0.63,214192.0,0.399,0.174,5.0,0.234,0.0,-9.869,183.016,3.0,0.178,0.0657
10231,0.00584,0.598,102422.0,0.476,0.0,0.0,0.265,1.0,-3.673,150.078,4.0,0.0333,0.0545
10232,0.441,0.736,162547.0,0.458,0.0,5.0,0.148,1.0,-7.437,98.977,4.0,0.0316,0.65
10233,0.0143,0.769,176867.0,0.719,0.00777,8.0,0.359,1.0,-5.472,121.955,4.0,0.0474,0.863
10234,0.62,0.767,194267.0,0.701,0.0295,5.0,0.166,0.0,-5.928,115.017,3.0,0.0269,0.888
10235,0.27,0.576,192391.0,0.604,0.0,5.0,0.176,0.0,-7.558,99.746,3.0,0.047,0.734
10236,0.945,0.756,127055.0,0.394,0.0371,4.0,0.12,0.0,-7.321,70.027,4.0,0.0956,0.197
10237,0.199,0.679,202008.0,0.516,0.0,0.0,0.0965,0.0,-6.371,120.074,4.0,0.0452,0.716
10238,0.651,0.551,172421.0,0.626,0.0,11.0,0.165,0.0,-7.666,180.015,3.0,0.189,0.426
10239,0.499,0.849,151625.0,0.758,0.695,8.0,0.147,1.0,-7.498,115.058,4.0,0.256,0.0684
10240,0.00161,0.614,105176.0,0.937,0.00136,1.0,0.103,1.0,-7.443,84.98,4.0,0.115,0.386
10241,0.0398,0.773,193575.0,0.612,0.0,8.0,0.142,1.0,-5.73,149.999,4.0,0.232,0.381
10242,0.0396,0.604,165699.0,0.72,0.0,11.0,0.0583,1.0,-5.628,118.041,4.0,0.0413,0.513
10243,0.0947,0.712,166356.0,0.568,0.0,5.0,0.169,0.0,-7.864,130.019,4.0,0.0546,0.46
10244,0.237,0.613,194000.0,0.734,0.136,11.0,0.227,0.0,-8.833,129.97,4.0,0.0278,0.662
10245,0.0221,0.49,201600.0,0.618,3.77e-06,1.0,0.259,1.0,-5.655,99.7,4.0,0.104,0.286
10246,0.205,0.853,183319.0,0.821,0.0,5.0,0.209,0.0,-4.537,130.999,4.0,0.209,0.625
10247,0.0183,0.895,219340.0,0.739,7.61e-06,8.0,0.102,1.0,-6.633,140.007,4.0,0.283,0.763
10248,0.206,0.762,247178.0,0.703,0.0,10.0,0.0912,0.0,-7.951,151.329,4.0,0.306,0.519
10249,0.0891,0.873,197031.0,0.575,0.0,10.0,0.108,0.0,-7.284,103.005,4.0,0.0702,0.872
10250,0.143,0.782,143375.0,0.51,0.0,4.0,0.115,0.0,-5.724,99.993,4.0,0.0419,0.118
10251,0.0693,0.721,144860.0,0.632,0.0,5.0,0.291,0.0,-6.695,92.057,4.0,0.0358,0.296
10252,0.0166,0.914,171067.0,0.732,0.0,8.0,0.107,0.0,-6.1,94.066,4.0,0.241,0.469
10253,0.0174,0.823,205760.0,0.552,0.0,4.0,0.122,0.0,-7.57,124.038,4.0,0.324,0.418
10254,0.269,0.845,219048.0,0.677,0.000917,11.0,0.108,0.0,-4.798,90.013,4.0,0.136,0.68
10255,0.554,0.617,212867.0,0.525,1.1e-06,8.0,0.135,0.0,-10.426,135.781,4.0,0.12,0.377
10256,0.337,0.63,202193.0,0.446,0.0,1.0,0.166,1.0,-8.9,143.078,4.0,0.0351,0.177
10257,0.488,0.637,159733.0,0.562,0.0,4.0,0.114,0.0,-7.348,75.041,4.0,0.0694,0.352
10258,0.207,0.774,162547.0,0.554,0.0,0.0,0.132,1.0,-7.909,99.034,4.0,0.0383,0.349
10259,0.0465,0.812,182956.0,0.761,0.000135,11.0,0.0601,1.0,-5.222,130.032,4.0,0.0812,0.344
10260,0.172,0.788,91820.0,0.871,0.00164,6.0,0.115,0.0,-5.782,128.195,4.0,0.043,0.401
10261,0.787,0.812,164562.0,0.385,0.0,10.0,0.103,0.0,-9.676,133.993,4.0,0.416,0.742
10262,0.0467,0.6,184524.0,0.749,0.295,11.0,0.0915,1.0,-6.889,131.024,4.0,0.0419,0.485
10263,0.00297,0.656,125608.0,0.872,0.00302,7.0,0.0778,1.0,-6.663,150.059,4.0,0.206,0.568
10264,0.00776,0.63,172762.0,0.633,0.0,4.0,0.0541,1.0,-7.088,93.995,4.0,0.0457,0.452
10265,0.0493,0.369,174068.0,0.845,0.0,0.0,0.416,0.0,-3.449,78.532,4.0,0.0611,0.782
10266,0.931,0.555,162797.0,0.27,0.544,2.0,0.103,1.0,-15.892,139.681,3.0,0.0888,0.271
10267,0.336,0.571,161684.0,0.767,0.0,2.0,0.0809,1.0,-5.16,93.421,4.0,0.287,0.605
10268,0.00584,0.621,136408.0,0.695,0.0,4.0,0.086,1.0,-5.124,173.966,4.0,0.0911,0.298
10269,0.508,0.653,206507.0,0.623,3.32e-06,8.0,0.285,1.0,-4.56,100.021,4.0,0.0244,0.718
